x_local,y_local,utm_e,utm_n,lon,lat,rl
777.433,485.719,706884.360,954203.620,76.8800313,8.6277196,93.818
777.483,470.049,706884.410,954187.950,76.8800310,8.6275779,93.722
777.573,485.239,706884.500,954203.140,76.8800325,8.6277153,93.818
778.133,400.899,706885.060,954118.800,76.8800338,8.6269528,92.150
778.183,167.119,706885.110,953885.020,76.8800238,8.6248393,81.738
778.183,462.589,706885.110,954180.490,76.8800371,8.6275105,93.655
778.273,400.419,706885.200,954118.320,76.8800351,8.6269484,92.150
778.393,162.619,706885.320,953880.520,76.8800256,8.6247986,81.715
778.453,433.619,706885.380,954151.520,76.8800382,8.6272486,92.176
778.593,433.139,706885.520,954151.040,76.8800395,8.6272442,92.176
778.693,350.579,706885.620,954068.480,76.8800367,8.6264978,91.621
778.713,451.309,706885.640,954169.210,76.8800414,8.6274085,93.579
778.843,370.839,706885.770,954088.740,76.8800390,8.6266810,92.000
778.843,499.559,706885.770,954217.460,76.8800447,8.6278447,93.998
778.983,370.359,706885.910,954088.260,76.8800402,8.6266766,92.000
778.983,499.079,706885.910,954216.980,76.8800460,8.6278403,93.998
779.053,125.949,706885.980,953843.850,76.8800299,8.6244671,80.664
779.103,385.659,706886.030,954103.560,76.8800420,8.6268149,91.651
779.273,365.999,706886.200,954083.900,76.8800426,8.6266372,92.035
779.413,365.529,706886.340,954083.430,76.8800439,8.6266329,92.035
779.453,150.609,706886.380,953868.510,76.8800346,8.6246900,81.441
779.473,410.059,706886.400,954127.960,76.8800464,8.6270355,92.176
779.513,491.129,706886.440,954209.030,76.8800504,8.6277684,93.888
779.543,166.079,706886.470,953883.980,76.8800362,8.6248298,81.719
779.593,173.689,706886.520,953891.590,76.8800369,8.6248986,81.573
779.613,409.579,706886.540,954127.480,76.8800477,8.6270312,92.176
779.653,490.649,706886.580,954208.550,76.8800517,8.6277641,93.888
779.883,459.809,706886.810,954177.710,76.8800524,8.6274853,93.649
780.033,459.329,706886.960,954177.230,76.8800537,8.6274809,93.649
780.043,181.689,706886.970,953899.590,76.8800414,8.6249709,81.647
780.413,142.419,706887.340,953860.320,76.8800430,8.6246159,81.663
780.603,161.289,706887.530,953879.190,76.8800456,8.6247865,81.838
780.793,471.029,706887.720,954188.930,76.8800611,8.6275866,93.722
780.933,470.549,706887.860,954188.450,76.8800624,8.6275823,93.722
781.443,154.899,706888.370,953872.800,76.8800529,8.6247287,81.009
781.453,154.929,706888.380,953872.830,76.8800530,8.6247290,81.560
781.463,173.679,706888.390,953891.580,76.8800539,8.6248985,81.789
781.543,463.579,706888.470,954181.480,76.8800676,8.6275193,93.655
781.603,493.729,706888.530,954211.630,76.8800695,8.6277918,93.954
781.683,463.099,706888.610,954181.000,76.8800689,8.6275149,93.655
781.703,355.789,706888.630,954073.690,76.8800643,8.6265448,91.805
781.843,355.309,706888.770,954073.210,76.8800655,8.6265404,91.805
781.893,370.039,706888.820,954087.940,76.8800666,8.6266736,92.043
782.003,438.419,706888.930,954156.320,76.8800707,8.6272918,92.087
782.013,361.169,706888.940,954079.070,76.8800673,8.6265934,91.615
782.023,452.289,706888.950,954170.190,76.8800715,8.6274172,93.579
782.033,369.559,706888.960,954087.460,76.8800679,8.6266693,92.043
782.043,348.949,706888.970,954066.850,76.8800670,8.6264829,92.258
782.053,351.569,706888.980,954069.470,76.8800673,8.6265066,91.621
782.063,375.179,706888.990,954093.080,76.8800684,8.6267201,91.586
782.073,502.859,706889.000,954220.760,76.8800742,8.6278743,94.188
782.093,353.559,706889.020,954071.460,76.8800677,8.6265246,91.931
782.113,354.839,706889.040,954072.740,76.8800679,8.6265362,91.940
782.133,355.809,706889.060,954073.710,76.8800682,8.6265450,91.939
782.143,366.269,706889.070,954084.170,76.8800687,8.6266395,91.575
782.163,451.809,706889.090,954169.710,76.8800727,8.6274128,93.579
782.183,348.469,706889.110,954066.370,76.8800683,8.6264786,92.258
782.183,444.839,706889.110,954162.740,76.8800726,8.6273498,92.899
782.193,351.089,706889.120,954068.990,76.8800685,8.6265023,91.621
782.203,426.189,706889.130,954144.090,76.8800720,8.6271812,91.656
782.223,386.559,706889.150,954104.460,76.8800704,8.6268229,91.561
782.233,353.079,706889.160,954070.980,76.8800690,8.6265203,91.931
782.253,354.359,706889.180,954072.260,76.8800692,8.6265318,91.940
782.273,355.329,706889.200,954073.230,76.8800694,8.6265406,91.939
782.313,369.109,706889.240,954087.010,76.8800704,8.6266652,92.114
782.323,370.019,706889.250,954087.920,76.8800705,8.6266734,92.056
782.333,370.949,706889.260,954088.850,76.8800707,8.6266818,92.154
782.403,413.319,706889.330,954131.220,76.8800732,8.6270649,91.611
782.423,400.919,706889.350,954118.820,76.8800728,8.6269528,91.583
782.433,353.539,706889.360,954071.440,76.8800708,8.6265244,93.831
782.443,353.439,706889.370,954071.340,76.8800709,8.6265235,94.941
782.453,368.629,706889.380,954086.530,76.8800716,8.6266608,92.114
782.463,369.539,706889.390,954087.440,76.8800718,8.6266691,92.056
782.473,344.959,706889.400,954062.860,76.8800708,8.6264469,91.621
782.473,370.479,706889.400,954088.380,76.8800719,8.6266776,92.154
782.503,389.079,706889.430,954106.980,76.8800730,8.6268457,93.604
782.523,384.429,706889.450,954102.330,76.8800730,8.6268037,92.179
782.523,389.109,706889.450,954107.010,76.8800732,8.6268460,91.762
782.553,386.679,706889.480,954104.580,76.8800734,8.6268240,91.651
782.573,353.059,706889.500,954070.960,76.8800720,8.6265201,93.831
782.583,352.959,706889.510,954070.860,76.8800721,8.6265192,94.941
782.623,403.309,706889.550,954121.210,76.8800747,8.6269744,93.638
782.643,464.129,706889.570,954182.030,76.8800776,8.6275242,93.254
782.653,388.599,706889.580,954106.500,76.8800744,8.6268414,93.604
782.663,383.949,706889.590,954101.850,76.8800742,8.6267993,92.179
782.663,388.629,706889.590,954106.530,76.8800744,8.6268416,91.762
782.683,403.299,706889.610,954121.200,76.8800753,8.6269743,92.072
782.693,386.199,706889.620,954104.100,76.8800746,8.6268197,91.651
782.763,402.829,706889.690,954120.730,76.8800760,8.6269700,93.638
782.823,388.879,706889.750,954106.780,76.8800759,8.6268439,94.085
782.823,402.819,706889.750,954120.720,76.8800765,8.6269699,92.072
782.923,164.509,706889.850,953882.410,76.8800668,8.6248155,81.651
782.963,388.399,706889.890,954106.300,76.8800772,8.6268395,94.085
783.123,469.899,706890.050,954187.800,76.8800823,8.6275763,93.315
783.213,482.649,706890.140,954200.550,76.8800837,8.6276916,93.827
783.483,139.469,706890.410,953857.370,76.8800708,8.6245891,81.721
783.523,148.649,706890.450,953866.550,76.8800715,8.6246721,81.566
783.653,331.259,706890.580,954049.160,76.8800809,8.6263229,93.623
783.973,510.969,706890.900,954228.870,76.8800918,8.6279476,94.460
784.483,180.089,706891.410,953897.990,76.8800817,8.6249563,81.672
784.703,481.799,706891.630,954199.700,76.8800971,8.6276838,93.812
784.773,171.149,706891.700,953889.050,76.8800839,8.6248754,81.713
784.913,335.359,706891.840,954053.260,76.8800925,8.6263600,91.357
784.913,494.709,706891.840,954212.610,76.8800996,8.6278005,93.954
785.033,338.909,706891.960,954056.810,76.8800938,8.6263920,91.542
785.053,494.229,706891.980,954212.130,76.8801009,8.6277962,93.954
785.283,386.889,706892.210,954104.790,76.8800982,8.6268258,91.624
785.313,439.399,706892.240,954157.300,76.8801008,8.6273005,92.087
785.323,362.149,706892.250,954080.050,76.8800974,8.6266021,91.615
785.363,362.179,706892.290,954080.080,76.8800978,8.6266024,91.646
785.403,367.239,706892.330,954085.140,76.8800984,8.6266481,91.575
785.453,438.919,706892.380,954156.820,76.8801020,8.6272962,92.087
785.463,361.669,706892.390,954079.570,76.8800987,8.6265978,91.610
785.463,376.189,706892.390,954094.090,76.8800993,8.6267291,91.586
785.513,427.169,706892.440,954145.070,76.8801021,8.6271899,91.656
785.523,503.879,706892.450,954221.780,76.8801056,8.6278834,94.188
785.543,366.759,706892.470,954084.660,76.8800996,8.6266438,91.575
785.543,445.839,706892.470,954163.740,76.8801032,8.6273587,92.899
785.613,375.709,706892.540,954093.610,76.8801007,8.6267247,91.586
785.623,414.269,706892.550,954132.170,76.8801025,8.6270733,91.611
785.653,426.689,706892.580,954144.590,76.8801033,8.6271856,91.656
785.663,503.399,706892.590,954221.300,76.8801068,8.6278791,94.188
785.673,387.589,706892.600,954105.490,76.8801017,8.6268321,91.561
785.683,445.359,706892.610,954163.260,76.8801044,8.6273544,92.899
785.763,413.789,706892.690,954131.690,76.8801037,8.6270690,91.611
785.783,401.909,706892.710,954119.810,76.8801034,8.6269616,91.583
785.823,387.109,706892.750,954105.010,76.8801031,8.6268278,91.561
785.903,465.099,706892.830,954183.000,76.8801073,8.6275328,93.254
785.923,345.979,706892.850,954063.880,76.8801022,8.6264559,91.621
785.923,401.429,706892.850,954119.330,76.8801046,8.6269572,91.583
785.973,346.019,706892.900,954063.920,76.8801026,8.6264563,91.610
786.043,153.959,706892.970,953871.860,76.8800947,8.6247200,81.748
786.043,464.619,706892.970,954182.520,76.8801086,8.6275285,93.254
786.063,345.499,706892.990,954063.400,76.8801034,8.6264516,91.621
786.323,468.459,706893.250,954186.360,76.8801113,8.6275632,93.319
786.373,477.189,706893.300,954195.090,76.8801121,8.6276421,93.724
786.433,470.879,706893.360,954188.780,76.8801124,8.6275850,93.315
786.573,470.399,706893.500,954188.300,76.8801136,8.6275807,93.315
786.613,158.309,706893.540,953876.210,76.8801000,8.6247593,82.312
786.613,483.659,706893.540,954201.560,76.8801146,8.6277006,93.827
786.753,483.179,706893.680,954201.080,76.8801158,8.6276962,93.827
787.103,353.189,706894.030,954071.090,76.8801132,8.6265210,90.285
787.153,146.749,706894.080,953864.650,76.8801044,8.6246548,81.706
787.473,512.009,706894.400,954229.910,76.8801237,8.6279568,94.460
787.603,162.359,706894.530,953880.260,76.8801092,8.6247959,81.912
787.613,511.529,706894.540,954229.430,76.8801249,8.6279525,94.460
787.843,451.349,706894.770,954169.250,76.8801243,8.6274084,93.595
787.973,376.589,706894.900,954094.490,76.8801221,8.6267326,89.728
787.983,137.509,706894.910,953855.410,76.8801115,8.6245712,81.804
788.023,488.079,706894.950,954205.980,76.8801276,8.6277405,93.872
788.053,344.839,706894.980,954062.740,76.8801215,8.6264455,91.467
788.063,344.849,706894.990,954062.750,76.8801215,8.6264456,91.467
788.103,482.809,706895.030,954200.710,76.8801281,8.6276928,93.812
788.133,357.239,706895.060,954075.140,76.8801227,8.6265576,91.388
788.143,430.999,706895.070,954148.900,76.8801261,8.6272244,90.110
788.193,344.359,706895.120,954062.260,76.8801227,8.6264412,91.467
788.203,344.369,706895.130,954062.270,76.8801228,8.6264413,91.467
788.273,336.359,706895.200,954054.260,76.8801231,8.6263688,91.357
788.273,356.759,706895.200,954074.660,76.8801240,8.6265533,91.388
788.273,375.529,706895.200,954093.430,76.8801248,8.6267230,91.379
788.343,380.069,706895.270,954097.970,76.8801257,8.6267640,92.718
788.363,342.699,706895.290,954060.600,76.8801242,8.6264262,91.242
788.413,335.879,706895.340,954053.780,76.8801243,8.6263645,91.357
788.413,375.049,706895.340,954092.950,76.8801261,8.6267186,91.379
788.483,379.589,706895.410,954097.490,76.8801269,8.6267597,92.718
788.513,342.219,706895.440,954060.120,76.8801255,8.6264218,91.242
788.523,401.829,706895.450,954119.730,76.8801283,8.6269607,92.727
788.583,178.049,706895.510,953895.950,76.8801188,8.6249377,81.826
788.663,401.349,706895.590,954119.250,76.8801295,8.6269564,92.727
788.683,341.439,706895.610,954059.340,76.8801270,8.6264148,91.369
788.823,340.959,706895.750,954058.860,76.8801283,8.6264104,91.369
788.843,370.699,706895.770,954088.600,76.8801298,8.6266793,90.253
788.923,427.529,706895.850,954145.430,76.8801331,8.6271930,90.133
788.983,382.679,706895.910,954100.580,76.8801316,8.6267876,90.038
788.993,375.529,706895.920,954093.430,76.8801314,8.6267229,90.355
789.013,410.829,706895.940,954128.730,76.8801331,8.6270421,90.039
789.093,395.169,706896.020,954113.070,76.8801332,8.6269005,90.056
789.143,375.049,706896.070,954092.950,76.8801327,8.6267186,90.355
789.163,340.239,706896.090,954058.140,76.8801313,8.6264039,91.333
789.293,359.699,706896.220,954077.600,76.8801334,8.6265798,90.288
789.303,339.759,706896.230,954057.660,76.8801326,8.6263995,91.333
789.413,169.329,706896.340,953887.230,76.8801260,8.6248588,81.761
789.473,500.479,706896.400,954218.380,76.8801413,8.6278525,94.136
789.553,469.509,706896.480,954187.410,76.8801407,8.6275725,93.399
789.563,339.669,706896.490,954057.570,76.8801349,8.6263987,91.402
789.583,469.429,706896.510,954187.330,76.8801409,8.6275718,93.319
789.643,423.539,706896.570,954141.440,76.8801394,8.6271569,89.713
789.663,497.209,706896.590,954215.110,76.8801429,8.6278229,94.065
789.683,478.169,706896.610,954196.070,76.8801422,8.6276508,93.724
789.703,151.649,706896.630,953869.550,76.8801278,8.6246989,81.800
789.703,339.189,706896.630,954057.090,76.8801362,8.6263944,91.402
789.713,342.699,706896.640,954060.600,76.8801364,8.6264261,90.349
789.733,468.949,706896.660,954186.850,76.8801423,8.6275674,93.319
789.823,477.689,706896.750,954195.590,76.8801435,8.6276465,93.724
789.853,342.219,706896.780,954060.120,76.8801377,8.6264218,90.349
790.213,339.179,706897.140,954057.080,76.8801408,8.6263943,91.326
790.363,338.699,706897.290,954056.600,76.8801422,8.6263899,91.326
790.453,354.189,706897.380,954072.090,76.8801437,8.6265299,90.285
790.593,353.709,706897.520,954071.610,76.8801449,8.6265256,90.285
790.623,438.899,706897.550,954156.800,76.8801490,8.6272957,90.083
790.703,338.889,706897.630,954056.790,76.8801453,8.6263916,91.136
790.703,468.949,706897.630,954186.850,76.8801511,8.6275674,93.320
790.843,338.409,706897.770,954056.310,76.8801465,8.6263873,91.136
790.913,472.839,706897.840,954190.740,76.8801532,8.6276026,93.367
791.053,452.299,706897.980,954170.200,76.8801535,8.6274169,93.595
791.173,143.799,706898.100,953861.700,76.8801408,8.6246279,81.852
791.193,451.819,706898.120,954169.720,76.8801548,8.6274125,93.595
791.313,160.749,706898.240,953878.650,76.8801428,8.6247811,82.019
791.323,377.579,706898.250,954095.480,76.8801526,8.6267414,89.728
791.353,431.959,706898.280,954149.860,76.8801553,8.6272330,90.110
791.383,489.069,706898.310,954206.970,76.8801582,8.6277493,93.872
791.463,377.099,706898.390,954095.000,76.8801539,8.6267370,89.728
791.493,431.479,706898.420,954149.380,76.8801566,8.6272286,90.110
791.523,488.599,706898.450,954206.500,76.8801594,8.6277450,93.872
791.833,338.359,706898.760,954056.260,76.8801555,8.6263868,90.974
791.973,337.879,706898.900,954055.780,76.8801568,8.6263824,90.974
792.033,428.459,706898.960,954146.360,76.8801613,8.6272013,90.133
792.183,427.979,706899.110,954145.880,76.8801627,8.6271970,90.133
792.233,175.989,706899.160,953893.890,76.8801519,8.6249189,81.813
792.293,371.729,706899.220,954089.630,76.8801612,8.6266884,90.253
792.293,383.659,706899.220,954101.560,76.8801617,8.6267963,90.038
792.373,411.829,706899.300,954129.730,76.8801637,8.6270509,90.039
792.403,396.149,706899.330,954114.050,76.8801633,8.6269092,90.056
792.423,479.809,706899.350,954197.710,76.8801672,8.6276655,96.017
792.433,383.179,706899.360,954101.080,76.8801630,8.6267919,90.038
792.433,478.019,706899.360,954195.920,76.8801672,8.6276493,93.464
792.443,371.249,706899.370,954089.150,76.8801625,8.6266841,90.253
792.513,411.349,706899.440,954129.250,76.8801649,8.6270466,90.039
792.543,395.669,706899.470,954113.570,76.8801645,8.6269048,90.056
792.563,479.329,706899.490,954197.230,76.8801684,8.6276612,96.017
792.663,417.639,706899.590,954135.540,76.8801666,8.6271035,90.091
792.743,360.719,706899.670,954078.620,76.8801648,8.6265889,90.288
792.783,501.459,706899.710,954219.360,76.8801714,8.6278612,94.136
792.853,479.739,706899.780,954197.640,76.8801711,8.6276649,96.161
792.893,360.239,706899.820,954078.140,76.8801661,8.6265845,90.288
792.893,480.729,706899.820,954198.630,76.8801715,8.6276738,93.511
792.923,500.979,706899.850,954218.880,76.8801727,8.6278569,94.136
792.943,424.519,706899.870,954142.420,76.8801694,8.6271656,89.713
792.993,479.259,706899.920,954197.160,76.8801723,8.6276605,96.161
793.003,480.679,706899.930,954198.580,76.8801725,8.6276733,96.141
793.093,424.039,706900.020,954141.940,76.8801708,8.6271613,89.713
793.113,498.239,706900.040,954216.140,76.8801743,8.6278321,94.065
793.143,480.199,706900.070,954198.100,76.8801737,8.6276690,96.141
793.213,337.999,706900.140,954055.900,76.8801680,8.6263835,90.767
793.243,365.899,706900.170,954083.800,76.8801695,8.6266357,90.262
793.253,497.759,706900.180,954215.660,76.8801755,8.6278277,94.065
793.363,337.519,706900.290,954055.420,76.8801694,8.6263791,90.767
793.533,330.039,706900.460,954047.940,76.8801706,8.6263115,92.458
793.543,167.499,706900.470,953885.400,76.8801634,8.6248421,81.806
793.803,485.429,706900.730,954203.330,76.8801800,8.6277162,95.860
793.803,485.439,706900.730,954203.340,76.8801800,8.6277163,95.860
793.883,439.869,706900.810,954157.770,76.8801787,8.6273044,90.083
793.923,474.809,706900.850,954192.710,76.8801806,8.6276202,93.394
793.943,484.959,706900.870,954202.860,76.8801812,8.6277120,95.860
793.953,484.949,706900.880,954202.850,76.8801813,8.6277119,95.860
793.963,469.919,706900.890,954187.820,76.8801807,8.6275760,93.320
794.023,439.389,706900.950,954157.290,76.8801799,8.6273000,90.083
794.063,474.329,706900.990,954192.230,76.8801818,8.6276159,93.394
794.083,346.709,706901.010,954064.610,76.8801763,8.6264622,90.278
794.103,469.439,706901.030,954187.340,76.8801820,8.6275717,93.320
794.153,493.259,706901.080,954211.160,76.8801835,8.6277870,93.635
794.173,473.799,706901.100,954191.700,76.8801828,8.6276111,93.367
